epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
82,472.842,2.52701,2.63325,2.5993,2.01625,0,0.26562,0.33333,0.19566,0.06475,0.19778,0.23659,0.13725,0.03589,1.97191,1.32515,1.94274,2.1305,0,0.001981,0.001981,0.001981
83,478.335,2.45509,2.89127,2.76213,1.96598,0,0.3025,0.29167,0.2277,0.06213,0.35217,0.125,0.12695,0.03547,2.05032,1.27841,2.1493,2.17119,0,0.001882,0.001882,0.001882
84,483.887,2.43698,2.62514,2.6625,2.00987,0,0.30317,0.20833,0.09907,0.03193,0.29997,0.16667,0.10651,0.03439,2.01347,1.22627,2.81597,2.1882,0,0.001783,0.001783,0.001783
85,489.446,2.37692,2.58333,2.69053,1.97027,0,0.15708,0.29167,0.17046,0.0664,0.22163,0.20833,0.1708,0.05326,1.98048,1.04673,2.36834,2.21479,0,0.001684,0.001684,0.001684
86,494.989,2.45302,2.78309,2.86158,2.02689,0,0.25997,0.33333,0.21519,0.06274,0.3067,0.25,0.16935,0.0619,1.93566,1.02802,2.14302,2.1404,0,0.001585,0.001585,0.001585
87,500.53,2.45608,2.69639,2.61912,2.06751,0,0.27636,0.20833,0.13849,0.04027,0.33454,0.25,0.14513,0.03709,2.02842,1.16015,4.28893,2.18427,0,0.001486,0.001486,0.001486
88,506.053,2.27091,2.42786,2.39687,1.81009,0,0.32692,0.29167,0.22876,0.05159,0.35278,0.25,0.18735,0.04274,2.00109,1.09344,2.1565,2.18969,0,0.001387,0.001387,0.001387
89,511.547,2.3007,2.43978,2.45245,1.89992,0,0.23033,0.25,0.21871,0.06401,0.25949,0.20833,0.14994,0.05065,1.97383,1.15767,1.93664,2.13828,0,0.001288,0.001288,0.001288
90,517.166,2.34226,2.5887,2.51076,1.98099,0,0.33367,0.16667,0.15917,0.04092,0.13312,0.16667,0.08012,0.0278,1.99956,1.28889,2.40345,2.17713,0,0.001189,0.001189,0.001189
91,524.199,2.41775,2.40333,2.45439,2.20417,0,0.1746,0.33333,0.13356,0.04146,0.0953,0.16667,0.07623,0.02373,2.00374,1.24738,2.41261,2.14122,0,0.00109,0.00109,0.00109
92,529.811,2.38222,2.36551,2.78622,2.12717,0,0.11512,0.25,0.17292,0.05477,0.34561,0.125,0.14971,0.04318,1.99127,1.13327,2.11118,2.17721,0,0.000991,0.000991,0.000991
93,535.107,2.02678,2.06979,2.39425,1.87522,0,0.31896,0.29167,0.23938,0.05939,0.57766,0.20833,0.18486,0.05287,1.92586,1.04078,2.02757,2.18625,0,0.000892,0.000892,0.000892
94,540.583,2.25333,2.22496,2.46525,2.04233,0,0.35248,0.27273,0.20646,0.04693,0.42565,0.29167,0.19598,0.057,1.97383,1.08167,2.6216,2.18757,0,0.000793,0.000793,0.000793
95,546.09,2.38516,2.34481,2.68101,2.06864,0,0.42061,0.29167,0.22531,0.05563,0.40053,0.25,0.18672,0.0539,1.97878,1.05505,2.39792,2.17033,0,0.000694,0.000694,0.000694
96,551.613,2.37628,2.33039,2.44703,2.12116,0,0.32066,0.29167,0.22628,0.05729,0.45367,0.24269,0.17737,0.05094,1.96888,1.06355,2.15836,2.16536,0,0.000595,0.000595,0.000595
97,557.068,2.10293,2.33737,2.32158,1.84706,0,0.21363,0.375,0.24563,0.06933,0.18683,0.29167,0.15314,0.05591,1.95798,1.08568,2.02244,2.14844,0,0.000496,0.000496,0.000496
98,562.629,2.36017,2.37097,2.49856,2.09905,0,0.25896,0.33333,0.26648,0.06208,0.14786,0.25,0.1176,0.0438,1.92824,1.05869,1.9635,2.13965,0,0.000397,0.000397,0.000397
99,568.144,2.17761,2.30296,2.41296,2.08205,0,0.23187,0.25,0.21548,0.0688,0.40505,0.125,0.13398,0.05271,1.92565,1.03505,1.93855,2.15,0,0.000298,0.000298,0.000298
100,573.68,2.22287,2.1787,2.3896,1.97717,0,0.32191,0.29167,0.2673,0.0779,0.51347,0.16667,0.18383,0.05556,1.9019,1.02072,1.96187,2.16335,0,0.000199,0.000199,0.000199
