image_stem,seed,edit_count,families,total_refined_area_ratio,min_visible_change_ratio,mean_gray_difference,status
311,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.00930908203125,0.9920466595970308,26.454004145390524,PASS
312,0,2,"B_diffuse_texture,B_diffuse_texture",0.22546875,0.960692119616325,21.11464282045915,PASS
313,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.00405517578125,0.9359190556492412,7.669450761103088,PASS
314,0,1,B_diffuse_texture,0.1023388671875,0.991273913968832,10.590679755713536,PASS
315,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.09884033203125,0.9647166936712535,43.99971826365841,PASS
316,0,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0054296875000000005,0.987001733102253,19.938391173840742,PASS
317,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.07474853515625,0.8606431852986217,14.065932132790598,PASS
318,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,B_diffuse_texture",0.11994384765624999,0.9232392801599645,35.26576504602763,PASS
319,0,3,"D_boundary_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.12451416015625,0.945996853783739,18.92134296957703,PASS
321,0,2,"B_diffuse_texture,A_small_low_contrast",0.04925537109375,0.9270883865334238,7.798150437314573,PASS
322,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,B_diffuse_texture",0.09176025390625,0.8765849535080305,44.20304961948773,PASS
325,0,1,A_small_low_contrast,0.00166015625,0.8762886597938144,7.0323529411764705,PASS
326,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.04314453125,0.9705615942028986,25.719273669484448,PASS
327,0,3,"D_boundary_evolution,D_boundary_evolution,A_small_low_contrast",0.014704589843750001,0.8624849215922799,18.37183523439461,PASS
329,0,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.005786132812500001,0.996962794229309,30.434798577070428,PASS
33,0,1,D_boundary_evolution,0.00999267578125,1.0,29.177075006107987,PASS
331,0,1,A_small_low_contrast,0.0020947265625,0.9565217391304348,7.56638578088578,PASS
332,0,2,"A_small_low_contrast,D_boundary_evolution",0.012585449218750001,0.8745603751465416,23.779895929420505,PASS
333,0,2,"B_diffuse_texture,D_boundary_evolution",0.15651123046875,0.9838895281933256,65.54220975880924,PASS
334,0,2,"B_diffuse_texture,B_diffuse_texture",0.20366455078125,0.951927797288622,9.103238040647602,PASS
335,0,1,C_crack_like_structural_evolution,0.00388427734375,1.0,27.979690760527973,PASS
336,0,1,B_diffuse_texture,0.1573583984375,0.9836701056101581,62.75751095354826,PASS
337,0,2,"A_small_low_contrast,D_boundary_evolution",0.008540039062500001,0.8564476885644768,19.041694926628487,PASS
338,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.09185302734375,0.9827522353314639,15.273425605154806,PASS
339,0,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.06064697265625,0.8718626155878467,29.306865797545296,PASS
34,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.16408691406249998,0.9684216687640844,36.751757045216486,PASS
341,0,2,"B_diffuse_texture,B_diffuse_texture",0.16672119140625,0.8876578278133876,46.23365988422741,PASS
343,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0067724609375,0.9851485148514851,28.259522878657844,PASS
344,0,1,B_diffuse_texture,0.06885986328125,0.9466353415002517,8.558530579684453,PASS
345,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,B_diffuse_texture",0.120634765625,0.8846153846153846,44.86540859211442,PASS
346,0,2,"B_diffuse_texture,A_small_low_contrast",0.0625537109375,0.9840425531914894,9.061859758499194,PASS
347,0,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0059716796875,0.9735099337748344,21.469062820718836,PASS
348,0,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.05695556640625,0.4307692307692308,17.894594395401104,PASS
349,0,2,"A_small_low_contrast,A_small_low_contrast",0.0025439453125,0.8765182186234818,7.4513854916817355,PASS
352,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.005788574218749999,0.8397751229796205,14.413649425055022,PASS
354,0,2,"D_boundary_evolution,B_diffuse_texture",0.10232177734374999,0.9647597254004576,34.95327234388866,PASS
355,0,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.13466552734374998,0.875,16.164793266728726,PASS
356,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.01052978515625,0.9846070753443155,19.285343091893438,PASS
358,0,2,"A_small_low_contrast,B_diffuse_texture",0.04331787109375,0.9093381686310064,31.76474791980093,PASS
359,0,1,C_crack_like_structural_evolution,0.0026904296875,1.0,29.754321234119786,PASS
360,0,3,"A_small_low_contrast,B_diffuse_texture,D_boundary_evolution",0.16336669921875,0.8762603116406966,38.29898478982973,PASS
362,0,1,A_small_low_contrast,0.00178466796875,0.8723150357995226,8.211882352941178,PASS
363,0,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.249033203125,0.9750697231480852,48.549524589370655,PASS
365,0,2,"B_diffuse_texture,B_diffuse_texture",0.18245361328124998,0.9662789365115746,35.23691769794903,PASS
366,0,3,"B_diffuse_texture,B_diffuse_texture,D_boundary_evolution",0.22570068359375,0.9750896771622161,28.892604240278445,PASS
367,0,1,B_diffuse_texture,0.01101806640625,0.9380586156724173,7.909594504764015,PASS
368,0,1,A_small_low_contrast,0.0012060546875,0.8853046594982079,7.552631578947368,PASS
369,0,1,B_diffuse_texture,0.148388671875,0.9561564962952476,7.785422836459362,PASS
37,0,1,C_crack_like_structural_evolution,0.00184326171875,1.0,34.68532715231788,PASS
374,0,3,"A_small_low_contrast,B_diffuse_texture,C_crack_like_structural_evolution",0.16731201171875,0.8671128107074569,26.684643571089158,PASS
376,0,2,"A_small_low_contrast,A_small_low_contrast",0.005175781250000001,0.8308580858085809,6.022201730741955,PASS
377,0,2,"B_diffuse_texture,B_diffuse_texture",0.23960449218750002,0.9794638815778445,35.32158067831832,PASS
378,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.16179443359375,0.9627083301854007,36.26622239475961,PASS
379,0,1,B_diffuse_texture,0.117841796875,0.973204024436962,44.507934242148,PASS
38,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.1025439453125,0.9930456962725894,23.18918878823317,PASS
382,0,2,"A_small_low_contrast,B_diffuse_texture",0.096298828125,0.8477064220183487,28.80451421351979,PASS
384,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.09773437500000001,0.9286300246103364,44.363671877844695,PASS
385,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.17233154296875,0.9681020733652312,13.269130113358719,PASS
386,0,3,"D_boundary_evolution,B_diffuse_texture,A_small_low_contrast",0.11976806640625,0.9624342599549212,36.22806978127269,PASS
387,0,1,C_crack_like_structural_evolution,0.0015478515625,1.0,30.012007886435335,PASS
388,0,2,"D_boundary_evolution,B_diffuse_texture",0.06697509765625001,0.9481734602554714,24.041640668512827,PASS
389,0,3,"A_small_low_contrast,B_diffuse_texture,D_boundary_evolution",0.16009033203125,0.819838056680162,26.24514102043382,PASS
391,0,1,A_small_low_contrast,0.00328125,0.9224433768016472,7.953125000000008,PASS
393,0,1,A_small_low_contrast,0.00237548828125,0.9076492537313433,7.969167523124347,PASS
394,0,3,"D_boundary_evolution,A_small_low_contrast,B_diffuse_texture",0.1335205078125,0.8791666666666667,43.481849722627395,PASS
395,0,1,A_small_low_contrast,0.002685546875,0.8778930566640064,6.387272727272728,PASS
396,0,2,"A_small_low_contrast,A_small_low_contrast",0.0038598632812499997,0.9522744220730798,6.990634453694927,PASS
397,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,D_boundary_evolution",0.01509521484375,0.9478458049886621,27.146336578966327,PASS
398,0,2,"B_diffuse_texture,B_diffuse_texture",0.07145263671875,0.9630746043707611,35.819614588688545,PASS
399,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.14269775390625,0.9532846715328467,15.308473467239734,PASS
401,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00558837890625,0.966996699669967,18.879118792574435,PASS
402,0,2,"A_small_low_contrast,B_diffuse_texture",0.11417724609375,0.956089478044739,8.269336707404367,PASS
404,0,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0043896484375,0.9536290322580645,17.515205014958713,PASS
405,0,2,"B_diffuse_texture,A_small_low_contrast",0.046906738281250006,0.9550561797752809,8.907922870491745,PASS
407,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.0068798828125,0.7952069716775599,7.215611493767259,PASS
410,0,1,C_crack_like_structural_evolution,0.001416015625,1.0,35.52881551724138,PASS
412,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.00529296875,0.8398849472674976,18.589415988741816,PASS
413,0,2,"B_diffuse_texture,B_diffuse_texture",0.2769873046875,0.9642472539306483,35.2953100226305,PASS
415,0,3,"A_small_low_contrast,A_small_low_contrast,D_boundary_evolution",0.0154736328125,0.8384991843393148,14.749781023743827,PASS
417,0,1,A_small_low_contrast,0.00279296875,0.8380952380952381,6.031468531468533,PASS
418,0,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.06868652343750001,0.7868020304568528,22.37784629649553,PASS
419,0,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.0158203125,1.0,29.663563020946583,PASS
420,0,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.16938476562500002,0.9253604749787956,16.01327760758816,PASS
421,0,2,"A_small_low_contrast,B_diffuse_texture",0.15283935546875002,0.8784165881244109,39.75007321110644,PASS
423,0,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.16398925781249998,0.8788135593220339,19.549451410483524,PASS
424,0,1,B_diffuse_texture,0.0473779296875,0.9856264919498197,79.44441353189734,PASS
426,0,2,"A_small_low_contrast,B_diffuse_texture",0.02622314453125,0.8361303060217177,8.642447248985647,PASS
427,0,3,"D_boundary_evolution,A_small_low_contrast,B_diffuse_texture",0.09665283203125,0.9467227201819095,16.38360500318178,PASS
428,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.0318115234375,0.9370179948586118,23.231306211820538,PASS
429,0,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.180712890625,0.9547346514047866,101.89972695410042,PASS
43,0,1,C_crack_like_structural_evolution,0.0044384765625,1.0,31.18468096809681,PASS
431,0,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.0113037109375,0.9072727272727272,23.142033456603183,PASS
434,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.057336425781250006,0.960157487054393,36.24403584314575,PASS
435,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.1114208984375,0.9731343283582089,30.055973274706336,PASS
436,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.00574951171875,0.9596774193548387,7.115193646571818,PASS
439,0,2,"A_small_low_contrast,B_diffuse_texture",0.02987548828125,0.9218865143699336,8.54231808436375,PASS
44,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.04990966796875,0.9809280377506882,47.91573250740952,PASS
441,0,1,B_diffuse_texture,0.059619140625,0.9663632766125841,50.910387346437346,PASS
442,0,3,"D_boundary_evolution,B_diffuse_texture,B_diffuse_texture",0.16912353515625,0.9672116541185904,26.821009825354306,PASS
443,0,3,"C_crack_like_structural_evolution,D_boundary_evolution,C_crack_like_structural_evolution",0.0157421875,0.9992450931051837,24.677912899168348,PASS
444,0,1,B_diffuse_texture,0.0528564453125,0.9844936564958392,61.93891769053118,PASS
445,0,2,"A_small_low_contrast,B_diffuse_texture",0.1421533203125,0.9115168539325843,31.138080391967566,PASS
446,0,1,A_small_low_contrast,0.00173583984375,0.9582210242587601,8.528832630098453,PASS
447,0,3,"D_boundary_evolution,B_diffuse_texture,B_diffuse_texture",0.21270751953125,0.9372407732864675,27.742185850794698,PASS
448,0,1,C_crack_like_structural_evolution,0.0026708984375,1.0,32.989959780621575,PASS
449,0,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.30016845703125,0.9793246222509007,39.97920055927267,PASS
450,0,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.30594482421875,0.7432404960357797,28.252048853948963,PASS
451,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.0051245117187500005,0.8641618497109826,6.831288692962009,PASS
452,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.0067333984375000005,0.9428571428571428,7.181539950811806,PASS
455,0,3,"D_boundary_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.01047119140625,0.9716908951798011,24.089340567220912,PASS
456,0,2,"A_small_low_contrast,D_boundary_evolution",0.0095166015625,0.8280467445742905,14.886399357280816,PASS
457,0,3,"B_diffuse_texture,B_diffuse_texture,A_small_low_contrast",0.2306591796875,0.9208860759493671,26.659008820175515,PASS
458,0,3,"D_boundary_evolution,B_diffuse_texture,B_diffuse_texture",0.21852783203124998,0.9667189693616318,31.1927586174407,PASS
459,0,1,A_small_low_contrast,0.00254638671875,0.95077484047402,7.728667305848514,PASS
461,0,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.01208251953125,1.0,35.63429939644558,PASS
462,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00493896484375,0.9677819083023544,15.879922775416961,PASS
463,0,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.016005859375,0.9561200923787528,20.494564013274942,PASS
465,0,3,"A_small_low_contrast,A_small_low_contrast,B_diffuse_texture",0.15118408203125,0.8841309823677582,9.179159433086127,PASS
466,0,2,"A_small_low_contrast,B_diffuse_texture",0.0458203125,0.948948948948949,21.851382894036515,PASS
467,0,1,B_diffuse_texture,0.059912109375,0.9657235055684547,10.84596577017115,PASS
468,0,1,A_small_low_contrast,0.002001953125,0.8613445378151261,7.581707317073172,PASS
469,0,2,"A_small_low_contrast,B_diffuse_texture",0.0631396484375,0.9642124368686869,9.17708782519174,PASS
470,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,D_boundary_evolution",0.00885986328125,0.9309967141292442,26.136326950279003,PASS
471,0,3,"D_boundary_evolution,A_small_low_contrast,D_boundary_evolution",0.01724365234375,0.8505906879777624,21.87941142396518,PASS
474,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.0027490234375,0.8440366972477065,7.910534517701458,PASS
476,0,3,"A_small_low_contrast,B_diffuse_texture,C_crack_like_structural_evolution",0.13922607421875,0.960967993754879,34.57723256254284,PASS
478,0,3,"D_boundary_evolution,B_diffuse_texture,D_boundary_evolution",0.10979980468749999,0.9794322798231943,43.11547802185262,PASS
48,0,1,C_crack_like_structural_evolution,0.00220947265625,1.0,23.45122983425414,PASS
480,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.0047509765625,0.9283819628647215,8.034498199148553,PASS
481,0,1,B_diffuse_texture,0.1672265625,0.9894405362069713,57.22476586953983,PASS
482,0,1,B_diffuse_texture,0.02329833984375,0.9509715994020926,10.326731635753955,PASS
483,0,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.006074218750000001,0.9958988380041012,33.31596841196751,PASS
485,0,3,"A_small_low_contrast,B_diffuse_texture,B_diffuse_texture",0.09881591796875,0.847165991902834,13.219749007108442,PASS
486,0,2,"B_diffuse_texture,A_small_low_contrast",0.12441162109375,0.8036529680365296,23.063818147868403,PASS
487,0,3,"A_small_low_contrast,D_boundary_evolution,C_crack_like_structural_evolution",0.01587158203125,0.8813760379596679,22.91280681055814,PASS
488,0,1,A_small_low_contrast,0.00236572265625,0.9290508149568553,7.423116615067079,PASS
489,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.01664794921875,0.9709821428571429,11.74196904026179,PASS
49,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00485595703125,0.8347031963470319,20.115502247213882,PASS
492,0,1,A_small_low_contrast,0.00321533203125,0.9327195467422096,7.9081245254365955,PASS
494,0,2,"B_diffuse_texture,B_diffuse_texture",0.16516357421875,0.8178488820354665,16.406334752660555,PASS
495,0,3,"A_small_low_contrast,D_boundary_evolution,B_diffuse_texture",0.059809570312500004,0.9794392523364486,35.23604154269716,PASS
497,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.13350830078125,0.9696495394358089,49.72866145813565,PASS
498,0,1,B_diffuse_texture,0.0658056640625,0.8636887977441682,25.517811530756102,PASS
499,0,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00497802734375,0.9099018733273863,15.41550308837961,PASS
50,0,2,"D_boundary_evolution,D_boundary_evolution",0.02086669921875,0.9994387277829747,33.689610071806094,PASS
501,0,1,C_crack_like_structural_evolution,0.0029150390625,1.0,31.713090452261305,PASS
503,0,3,"D_boundary_evolution,B_diffuse_texture,D_boundary_evolution",0.09283935546875,0.9932275413319168,42.379634923561355,PASS
505,0,1,D_boundary_evolution,0.00755615234375,1.0,33.18839612277868,PASS
508,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.0318212890625,0.8947368421052632,38.62049618741019,PASS
510,0,3,"A_small_low_contrast,B_diffuse_texture,C_crack_like_structural_evolution",0.13201416015625,0.8524137931034482,28.17100811585613,PASS
512,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.08215576171875001,0.9694376895133447,20.12991122275921,PASS
513,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.01535888671875,0.9626264357963312,16.72088911055551,PASS
514,0,1,A_small_low_contrast,0.0007080078125,0.9797297297297297,6.637931034482763,PASS
518,0,2,"B_diffuse_texture,D_boundary_evolution",0.16205322265625,0.9733244212189341,17.822290323765372,PASS
52,0,1,C_crack_like_structural_evolution,0.003369140625,1.0,37.264716666666665,PASS
520,0,2,"A_small_low_contrast,B_diffuse_texture",0.0877685546875,0.8346228239845261,7.539395403202521,PASS
524,0,1,B_diffuse_texture,0.0398583984375,0.9914374202951357,11.440488729633712,PASS
526,0,1,B_diffuse_texture,0.08530029296875,0.9873399836098002,11.556713128595552,PASS
528,0,1,C_crack_like_structural_evolution,0.0036669921875,1.0,29.426290945406123,PASS
529,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.0052587890625,0.8886138613861386,15.08240900649954,PASS
53,0,1,C_crack_like_structural_evolution,0.00240966796875,1.0,35.276309017223916,PASS
530,0,1,B_diffuse_texture,0.01787353515625,0.9579952891913112,10.426854254883212,PASS
531,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.00822998046875,0.8610335195530726,15.261641590026143,PASS
532,0,2,"B_diffuse_texture,B_diffuse_texture",0.2199560546875,0.9884375926474949,27.54556459631439,PASS
533,0,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.11455322265625001,0.976103500761035,23.529336792397828,PASS
534,0,3,"A_small_low_contrast,B_diffuse_texture,C_crack_like_structural_evolution",0.06643310546875,0.9484848484848485,28.052185333833744,PASS
536,0,1,C_crack_like_structural_evolution,0.00178466796875,1.0,32.65451573187415,PASS
537,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.00934814453125,0.893595041322314,23.374886295638465,PASS
54,0,3,"B_diffuse_texture,D_boundary_evolution,C_crack_like_structural_evolution",0.07617431640625,0.9705035971223022,39.750655445461895,PASS
541,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.14623779296875,0.9501838629355408,35.873949189319525,PASS
542,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.00804931640625,0.9138276553106213,23.283343867977994,PASS
544,0,3,"A_small_low_contrast,D_boundary_evolution,D_boundary_evolution",0.01895263671875,0.9393673110720563,24.35604872474211,PASS
546,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.0037109375,0.9621212121212122,17.693895499492832,PASS
547,0,3,"D_boundary_evolution,A_small_low_contrast,B_diffuse_texture",0.09299072265625,0.9526515151515151,29.123533805503495,PASS
55,0,1,A_small_low_contrast,0.00126220703125,0.8659966499162479,7.044487427466139,PASS
551,0,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.005908203125000001,1.0,33.648026729606165,PASS
553,0,1,C_crack_like_structural_evolution,0.00204345703125,1.0,37.996571087216246,PASS
556,0,1,B_diffuse_texture,0.06655029296875,0.952545689625048,9.625261381562053,PASS
557,0,1,C_crack_like_structural_evolution,0.00295166015625,1.0,38.852539288668325,PASS
558,0,1,A_small_low_contrast,0.0013525390625,0.7093469910371318,6.263537906137184,PASS
559,0,2,"B_diffuse_texture,A_small_low_contrast",0.09871337890625,0.9672727272727273,8.930079768291183,PASS
56,0,3,"D_boundary_evolution,D_boundary_evolution,C_crack_like_structural_evolution",0.02318115234375,0.9728132387706856,27.861342126862798,PASS
560,0,3,"D_boundary_evolution,A_small_low_contrast,A_small_low_contrast",0.0124658203125,0.7344444444444445,15.668567047965462,PASS
562,0,1,B_diffuse_texture,0.02446533203125,0.9783266621107097,9.133220237501247,PASS
563,0,1,A_small_low_contrast,0.00266357421875,0.8920686835650041,6.197983501374885,PASS
567,0,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.14408935546874999,0.9070121951219512,8.786422147473063,PASS
569,0,1,D_boundary_evolution,0.00599609375,0.7599009900990099,26.61838477198697,PASS
57,0,3,"A_small_low_contrast,D_boundary_evolution,D_boundary_evolution",0.01876953125,0.8997975708502024,23.367335402282027,PASS
570,0,1,A_small_low_contrast,0.00236328125,0.8681614349775785,7.928719008264451,PASS
572,0,2,"B_diffuse_texture,A_small_low_contrast",0.0121240234375,0.8871866295264624,8.922174136459851,PASS
573,0,3,"B_diffuse_texture,D_boundary_evolution,D_boundary_evolution",0.02765380859375,0.825923942153187,38.72491215562413,PASS
578,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,B_diffuse_texture",0.14562011718749998,0.9926132632961261,39.440701677977145,PASS
579,0,3,"A_small_low_contrast,D_boundary_evolution,D_boundary_evolution",0.027033691406249998,0.8507347254447022,20.01993758272798,PASS
58,0,1,A_small_low_contrast,0.00156005859375,0.8600269179004038,7.17527386541471,PASS
580,0,1,A_small_low_contrast,0.00290283203125,0.9318181818181818,6.304457527333895,PASS
582,0,2,"D_boundary_evolution,A_small_low_contrast",0.01337646484375,0.9457202505219207,17.382474421320268,PASS
583,0,1,C_crack_like_structural_evolution,0.0028662109375,1.0,26.69724446337308,PASS
584,0,1,A_small_low_contrast,0.00313232421875,0.951780415430267,7.271239282930631,PASS
585,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,D_boundary_evolution",0.0108935546875,0.8497536945812808,27.71508128406444,PASS
586,0,2,"D_boundary_evolution,D_boundary_evolution",0.01740966796875,1.0,32.61166062920908,PASS
588,0,1,B_diffuse_texture,0.05188232421875,0.9803026109419688,10.889060232459643,PASS
59,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,D_boundary_evolution",0.05844482421875,0.9786087153881071,27.276976316801186,PASS
590,0,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.025146484375,0.786833855799373,9.239138906406785,PASS
591,0,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.006669921875,1.0,34.13185041780537,PASS
593,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,A_small_low_contrast",0.00980712890625,0.9644079397672827,16.741686186717367,PASS
594,0,2,"A_small_low_contrast,A_small_low_contrast",0.004345703125,0.8770270270270271,8.699880778971657,PASS
6,0,1,B_diffuse_texture,0.1677392578125,0.9962444718335387,117.3494002707187,PASS
602,0,2,"B_diffuse_texture,A_small_low_contrast",0.13046630859375,0.9833926453143536,31.5660232830907,PASS
604,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.0048828125,0.96,14.34816509271978,PASS
606,0,2,"B_diffuse_texture,A_small_low_contrast",0.09578369140625,0.9166062364031907,15.210995214783807,PASS
608,0,3,"A_small_low_contrast,B_diffuse_texture,B_diffuse_texture",0.31396728515625,0.8925686591276252,39.35293511426804,PASS
610,0,1,B_diffuse_texture,0.02549072265625,0.9692721871518752,40.66071937553873,PASS
612,0,3,"D_boundary_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.133125,0.9713020853559086,39.8176330696275,PASS
613,0,1,B_diffuse_texture,0.02408447265625,0.9891707610548481,11.706362189559048,PASS
615,0,1,A_small_low_contrast,0.0018408203125,0.9882044560943644,8.713527851458887,PASS
616,0,1,C_crack_like_structural_evolution,0.00136962890625,1.0,31.04622994652406,PASS
617,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.062548828125,0.9870407799310427,47.56494385949995,PASS
618,0,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0075097656249999995,1.0,31.39250212282754,PASS
619,0,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.0109619140625,0.8545918367346939,26.25968972648316,PASS
620,0,2,"A_small_low_contrast,B_diffuse_texture",0.0925,0.8975155279503105,28.84885749044703,PASS
621,0,1,B_diffuse_texture,0.10861328125,0.9819883453999647,52.074015577234306,PASS
622,0,3,"A_small_low_contrast,A_small_low_contrast,C_crack_like_structural_evolution",0.0061010742187500005,0.8972602739726028,13.132867965766119,PASS
623,0,2,"D_boundary_evolution,D_boundary_evolution",0.01560546875,1.0,34.085855374377175,PASS
624,0,1,B_diffuse_texture,0.10435546875,0.9876155268022181,12.423337474265393,PASS
626,0,3,"B_diffuse_texture,B_diffuse_texture,A_small_low_contrast",0.2758203125,0.9530201342281879,24.599567364382285,PASS
627,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.0141064453125,0.9376181474480151,31.446000233220403,PASS
628,0,3,"A_small_low_contrast,D_boundary_evolution,A_small_low_contrast",0.00920166015625,0.970679012345679,19.89516300628236,PASS
63,0,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.012585449218750001,0.997926267281106,27.715116575047134,PASS
630,0,3,"B_diffuse_texture,B_diffuse_texture,A_small_low_contrast",0.20574951171875,0.9628623188405797,27.075690755996476,PASS
631,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.0066015625,0.8360413589364845,24.890794048571646,PASS
632,0,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.008056640625,1.0,32.628250497904205,PASS
633,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.0112548828125,0.9219201850780798,38.34161717154872,PASS
634,0,1,A_small_low_contrast,0.0011865234375,0.8601769911504424,7.530864197530853,PASS
636,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0079931640625,1.0,28.783832125281975,PASS
637,0,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.08756103515625,0.9186046511627907,16.21826413443915,PASS
638,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.008984375,0.8681010289990645,13.587137227548785,PASS
639,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.1371435546875,0.9920795760899879,28.10419196086175,PASS
64,0,3,"D_boundary_evolution,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.01276611328125,0.9993304318714429,28.812684951733274,PASS
640,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0095654296875,1.0,29.50297378550975,PASS
