image_stem,seed,edit_index,family,attempt,reasons,mask_area_ratio,bbox_xyxy,bbox_aspect_ratio,relative_bbox_width,relative_bbox_height,perimeter,compactness,connected_components,largest_component_ratio,largest_component_ratio_lower_bound,skeleton_length,elongation_score,boundary_score
777,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0053271484375,"[99, 440, 323, 526]",2.586206896551724,0.3515625,0.1359375,1352.0,0.015000689686401317,7,0.922089825847846,0.922089825847846,736,2.642850316570421,0.6196150320806599
787,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.015126953125,"[5, 479, 327, 606]",2.5234375,0.5046875,0.2,1997.0,0.0195238356599921,3,0.5008069722401549,0.5008069722401549,1042,2.398685273313829,0.3223047127178825
788,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.006455078125,"[299, 31, 478, 105]",2.4,0.28125,0.1171875,1088.0,0.028068132893907513,2,0.9996217851739788,0.9996217851739788,534,2.3043243362401085,0.4114977307110439
79,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.005830078125,"[213, 76, 433, 184]",2.0275229357798166,0.3453125,0.1703125,1453.0,0.014213890252973392,2,0.9979061976549414,0.9979061976549414,706,1.9682720056242742,0.6084589614740369
79,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT,0.004375,"[340, 115, 527, 189]",2.506666666666667,0.29375,0.1171875,1072.0,0.01959558794843266,2,0.9810267857142857,0.9810267857142857,561,2.270556892021089,0.5982142857142857
799,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.01015380859375,"[123, 488, 427, 614]",2.4015748031496065,0.4765625,0.1984375,1828.0,0.01564034762708937,2,0.5638374609281077,0.5638374609281077,921,2.3380857769432004,0.439528732868478
802,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00439697265625,"[407, 113, 606, 231]",1.680672268907563,0.3125,0.1859375,1270.0,0.014031888819183378,2,0.7212659633536924,0.7212659633536924,681,1.7237332289232539,0.7051637978900611
812,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00753173828125,"[363, 61, 570, 232]",1.2093023255813953,0.325,0.26875,1616.0,0.014845072383106608,6,0.5714748784440843,0.5714748784440843,743,1.20565186928133,0.5238249594813614
814,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00413818359375,"[472, 120, 624, 228]",1.4036697247706422,0.2390625,0.1703125,1042.0,0.019617521110792766,14,0.6212389380530974,0.6212389380530974,521,1.5149970904810128,0.6147492625368731
814,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00957275390625,"[280, 453, 526, 575]",2.008130081300813,0.3859375,0.1921875,1677.0,0.01752026138439077,4,0.6732976281560826,0.6732976281560826,838,1.8691265655386766,0.42769701606732974
814,42,0,D_boundary_evolution,3,D_COMPONENT_COUNT,0.0079638671875,"[220, 539, 371, 608]",2.1714285714285713,0.2375,0.109375,902.0,0.05038261973151511,2,0.9993868792152054,0.9993868792152054,479,2.0533536298882065,0.27651747394236664
817,42,2,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0028662109375,"[258, 310, 318, 574]",4.344262295081967,0.0953125,0.4140625,744.0,0.02665214024247324,2,0.9437819420783645,0.9437819420783645,333,4.376135547586694,0.6337308347529813
818,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00598876953125,"[376, 441, 592, 592]",1.4276315789473684,0.3390625,0.2375,1434.0,0.014990258066707831,9,0.39135752140236446,0.39135752140236446,713,1.492424359439564,0.5845902975947819
82,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00627197265625,"[272, 108, 500, 235]",1.7890625,0.3578125,0.2,1391.0,0.016684750177550306,11,0.632541845075905,0.632541845075905,753,1.5942258007101826,0.5414558193849747
82,42,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0048388671875,"[146, 142, 331, 232]",2.043956043956044,0.290625,0.1421875,1154.0,0.01870259616739596,9,0.7795156407669022,0.7795156407669022,590,1.9678635731514273,0.5822401614530777
82,42,2,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00646484375,"[32, 265, 274, 390]",1.9285714285714286,0.3796875,0.196875,1533.0,0.014159357108102327,12,0.7069486404833837,0.7069486404833837,772,1.8676937381552707,0.5789274924471299
82,42,2,D_boundary_evolution,4,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00357421875,"[43, 292, 210, 388]",1.731958762886598,0.2625,0.1515625,971.0,0.019512480449430845,17,0.453551912568306,0.453551912568306,537,1.8919109530712532,0.6632513661202186
82,42,2,D_boundary_evolution,5,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0060107421875,"[218, 444, 384, 579]",1.2279411764705883,0.2609375,0.2125,1246.0,0.019927913433776066,10,0.3874898456539399,0.3874898456539399,643,1.3187321927483238,0.5060926076360682
832,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00439697265625,"[140, 158, 350, 322]",1.2787878787878788,0.3296875,0.2578125,1292.0,0.013558091156618048,28,0.36590782898389784,0.36590782898389784,650,1.298376862229791,0.7173792337590228
85,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00543212890625,"[143, 464, 361, 543]",2.7375,0.3421875,0.125,1266.0,0.017445060019709274,2,0.9595505617977528,0.9595505617977528,662,2.40131937267569,0.5689887640449438
85,42,2,D_boundary_evolution,2,D_COMPONENT_COUNT,0.01008056640625,"[193, 28, 390, 160]",1.4887218045112782,0.309375,0.2078125,1447.0,0.02478093477804758,3,0.9985468636473722,0.9985468636473722,713,1.4587571640101418,0.35044805037539356
85,42,2,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.004736328125,"[376, 52, 618, 164]",2.150442477876106,0.3796875,0.1765625,1471.0,0.011266428074824718,21,0.39484536082474225,0.39484536082474225,849,2.2808039561851965,0.7582474226804123
85,42,2,D_boundary_evolution,4,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00510986328125,"[124, 457, 309, 573]",1.5897435897435896,0.290625,0.1828125,1227.0,0.01746988181287358,5,0.48972766364070713,0.48972766364070713,606,1.414852491453179,0.5862398471094123
850,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00562744140625,"[115, 417, 402, 520]",2.769230769230769,0.45,0.1625,1471.0,0.013386142635294319,23,0.2685466377440347,0.2685466377440347,793,2.6631241091260653,0.638177874186551
850,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.004736328125,"[265, 400, 449, 492]",1.989247311827957,0.2890625,0.1453125,1112.0,0.019715237785195506,4,0.811340206185567,0.811340206185567,546,2.031272905594902,0.5731958762886598
868,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0023193359375,"[462, 23, 580, 117]",1.2526315789473683,0.1859375,0.1484375,809.0,0.01824048686461672,3,0.7305263157894737,0.7305263157894737,436,1.2741038240607487,0.8515789473684211
891,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00438232421875,"[46, 246, 230, 400]",1.1935483870967742,0.2890625,0.2421875,1290.0,0.013554855629334003,18,0.32701949860724233,0.32701949860724233,675,1.2148859663133187,0.7186629526462396
902,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00595947265625,"[176, 167, 481, 281]",2.6608695652173915,0.478125,0.1796875,1533.0,0.013052488935376805,20,0.42687423187218354,0.42687423187218354,800,2.6619787338697836,0.6280213027447767
908,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00468017578125,"[304, 370, 457, 484]",1.3391304347826087,0.240625,0.1796875,1135.0,0.018699941755304032,2,0.9979134063641106,0.9979134063641106,536,1.1920694621502983,0.5920709441836203
931,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00387939453125,"[60, 107, 343, 238]",2.1515151515151514,0.44375,0.20625,1313.0,0.011582553344182364,32,0.2146003775959723,0.2146003775959723,806,2.277373238403061,0.8263058527375708
954,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.006552734375,"[105, 3, 354, 155]",1.6339869281045751,0.390625,0.2390625,1726.0,0.011321677838678844,11,0.8453800298062594,0.8453800298062594,888,1.4843370460134198,0.643070044709389
954,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT,0.00420166015625,"[368, 29, 478, 131]",1.0776699029126213,0.1734375,0.1609375,898.0,0.026818720923150352,3,0.9947704822777454,0.9947704822777454,463,1.1263148906400284,0.5217896571760604
117,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00338134765625,"[300, 98, 445, 186]",1.6404494382022472,0.228125,0.1390625,930.0,0.020123046942869066,9,0.38483754512635376,0.38483754512635376,443,1.5057288737318566,0.6714801444043321
120,1,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00426025390625,"[221, 65, 323, 321]",2.495145631067961,0.1609375,0.4015625,814.0,0.03309455040787562,3,0.8928366762177651,0.8928366762177651,383,6.896942376215397,0.4664756446991404
15,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0140283203125,"[0, 168, 265, 292]",2.128,0.415625,0.1953125,1725.0,0.02426594935521371,4,0.9991298294465716,0.9991298294465716,872,2.2321091230924806,0.30020884093282285
155,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00697509765625,"[210, 452, 438, 589]",1.6594202898550725,0.3578125,0.215625,1583.0,0.014327099422689575,6,0.8820441022051102,0.8820441022051102,776,1.623854103287264,0.5540777038851943
155,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00551513671875,"[9, 358, 297, 478]",2.3884297520661155,0.4515625,0.1890625,1628.0,0.010710686156359747,17,0.3767153607791058,0.3767153607791058,923,2.310829265322176,0.7206728640991589
155,1,2,D_boundary_evolution,3,D_COMPONENT_COUNT,0.00413330078125,"[24, 249, 189, 308]",2.7666666666666666,0.259375,0.09375,910.0,0.025691179145163723,4,0.9952746603662138,0.9952746603662138,523,2.307825648704865,0.5375073833431778
169,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.007060546875,"[222, 389, 480, 505]",2.213675213675214,0.4046875,0.1828125,1807.0,0.011129914997823055,2,0.6656293222683264,0.6656293222683264,911,2.0873788577325754,0.6248271092669433
188,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0054150390625,"[294, 380, 585, 487]",2.7037037037037037,0.45625,0.16875,1589.0,0.011038844392616104,7,0.6911632100991885,0.6911632100991885,824,2.5584893280441774,0.7164111812443643
188,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0052685546875,"[108, 324, 407, 458]",2.2222222222222223,0.46875,0.2109375,1661.0,0.00982928753153392,21,0.36051899907321594,0.36051899907321594,891,2.311099870761529,0.7696941612604263
191,1,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0041796875,"[71, 204, 252, 415]",1.164835164835165,0.284375,0.33125,823.0,0.03176244704092532,2,0.9988317757009346,0.9988317757009346,334,8.009678972383814,0.4807242990654206
2,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0080078125,"[301, 530, 476, 601]",2.4444444444444446,0.275,0.1125,1025.0,0.03923159606434083,3,0.999390243902439,0.999390243902439,531,2.2508852130538295,0.3125
20,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0035498046875,"[28, 32, 133, 121]",1.1777777777777778,0.165625,0.140625,824.0,0.026910381034496413,3,0.5887207702888583,0.5887207702888583,400,1.0753616092719456,0.5667125171939478
215,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.004150390625,"[356, 169, 549, 246]",2.4871794871794872,0.303125,0.121875,1076.0,0.018451608985166897,13,0.44882352941176473,0.44882352941176473,530,2.210573293211174,0.6329411764705882
220,1,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00450439453125,"[249, 77, 447, 257]",1.0994475138121547,0.3109375,0.2828125,762.0,0.03992972248657124,2,0.9897018970189702,0.9897018970189702,324,7.271335775601328,0.41300813008130083
228,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00580322265625,"[425, 320, 573, 463]",1.0347222222222223,0.2328125,0.225,1359.0,0.016173355484371627,2,0.9991586032814472,0.9991586032814472,645,1.0344611178985064,0.571729070256626
234,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0019970703125,"[248, 314, 342, 380]",1.4179104477611941,0.1484375,0.1046875,582.0,0.030347100183470328,8,0.39486552567237165,0.39486552567237165,297,1.4343275721105195,0.7114914425427873
234,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.006865234375,"[68, 368, 341, 492]",2.192,0.428125,0.1953125,1743.0,0.011631357548077068,5,0.9025604551920341,0.9025604551920341,973,2.2912432602140855,0.6198435277382646
249,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00215576171875,"[426, 242, 526, 318]",1.3116883116883118,0.1578125,0.1203125,673.0,0.02449855331073777,9,0.7270668176670442,0.7270668176670442,321,1.1485544411205884,0.7621744054360136
249,1,1,D_boundary_evolution,2,D_COMPONENT_COUNT,0.00400146484375,"[250, 523, 466, 592]",3.1,0.3390625,0.109375,1123.0,0.01633162145738833,7,0.9743746186699207,0.9743746186699207,600,2.805820274646875,0.6851738865161684
254,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00279541015625,"[73, 166, 212, 293]",1.09375,0.21875,0.2,950.0,0.01594293003151385,15,0.26375545851528387,0.26375545851528387,510,1.0282932076094606,0.8296943231441049
254,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT,0.01427001953125,"[38, 302, 314, 441]",1.9785714285714286,0.4328125,0.21875,1821.0,0.02215003862766756,3,0.9715996578272027,0.9715996578272027,900,1.9331159480133682,0.31154833190761333
254,1,0,D_boundary_evolution,3,D_COMPONENT_COUNT,0.006884765625,"[402, 507, 557, 564]",2.689655172413793,0.24375,0.090625,941.0,0.04002024338466084,4,0.9528368794326241,0.9528368794326241,526,2.5803084593520635,0.33368794326241136
254,1,0,D_boundary_evolution,4,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00953369140625,"[182, 88, 433, 225]",1.826086956521739,0.39375,0.215625,1833.0,0.014605148339445907,3,0.5516005121638925,0.5516005121638925,946,1.6835228015166723,0.46939820742637645
254,1,0,D_boundary_evolution,5,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00496337890625,"[394, 278, 615, 411]",1.6567164179104477,0.346875,0.209375,1299.0,0.015140106861968315,12,0.23708804722085589,0.23708804722085589,681,1.5991627458375532,0.6389572060993606
254,1,0,D_boundary_evolution,6,D_COMPONENT_COUNT,0.00499267578125,"[110, 370, 217, 460]",1.1868131868131868,0.16875,0.1421875,814.0,0.03878415792785424,2,0.9814180929095354,0.9814180929095354,383,1.174182538263423,0.3980440097799511
264,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00604736328125,"[127, 365, 343, 462]",2.2142857142857144,0.3390625,0.153125,1414.0,0.01556815158766331,9,0.5393621316108196,0.5393621316108196,753,2.319834814526977,0.5708518368994752
264,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00667724609375,"[268, 96, 547, 228]",2.1052631578947367,0.4375,0.2078125,1792.0,0.010702646568538848,14,0.35319926873857405,0.35319926873857405,906,1.9474264110948918,0.6552102376599634
264,1,0,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0046484375,"[426, 123, 564, 229]",1.2990654205607477,0.2171875,0.1671875,967.0,0.02558726458095418,9,0.8650210084033614,0.8650210084033614,472,1.2068182920795036,0.5078781512605042
27,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00671875,"[187, 327, 465, 452]",2.2142857142857144,0.4359375,0.196875,1619.0,0.01319363897552132,15,0.3695494186046512,0.3695494186046512,868,2.1843891873386405,0.5882994186046512
270,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00963134765625,"[264, 451, 560, 577]",2.338582677165354,0.4640625,0.1984375,1748.0,0.016224600613727533,2,0.9997465145754119,0.9997465145754119,847,2.3735805313250853,0.44309252217997463
276,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.01421875,"[1, 86, 319, 222]",2.3284671532846715,0.4984375,0.2140625,2116.0,0.016345563743792865,2,0.9993131868131868,0.9993131868131868,1056,2.325701436481989,0.3633241758241758
282,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00552001953125,"[120, 180, 400, 320]",1.9929078014184398,0.4390625,0.2203125,1603.0,0.01105715459397367,21,0.6815568332596197,0.6815568332596197,946,2.173374451491229,0.7089783281733746
282,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00566650390625,"[138, 221, 436, 336]",2.5775862068965516,0.4671875,0.18125,1739.0,0.009644635977174075,6,0.5950021542438604,0.5950021542438604,995,2.5549212813536464,0.7492460146488582
292,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00849853515625,"[40, 164, 272, 307]",1.6180555555555556,0.3640625,0.225,1598.0,0.01713011731990719,5,0.9913817868428613,0.9913817868428613,775,1.6498081963849272,0.45906348750359094
292,1,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.004697265625,"[182, 214, 294, 450]",2.0973451327433628,0.1765625,0.3703125,742.0,0.04391441696519759,2,0.5774428274428275,0.5774428274428275,338,4.086548687522299,0.38565488565488565
292,1,1,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.00374267578125,"[215, 194, 303, 454]",2.932584269662921,0.1390625,0.4078125,743.0,0.034895899008625345,2,0.5355512067840835,0.5355512067840835,333,5.882303878471116,0.4846705805609915
297,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.01062744140625,"[424, 484, 628, 609]",1.626984126984127,0.3203125,0.196875,1534.0,0.02324597743808973,2,0.50723638869745,0.50723638869745,721,1.5693552835528852,0.3524006432345509
302,1,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0037060546875,"[241, 49, 288, 321]",5.6875,0.075,0.4265625,709.0,0.03794802388114376,2,0.8596837944664032,0.8596837944664032,343,7.796454089152902,0.4670619235836627
303,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0043310546875,"[200, 344, 453, 443]",2.54,0.396875,0.15625,1316.0,0.01287216804969534,22,0.3410372040586246,0.3410372040586246,781,2.623007779723563,0.741826381059752
329,1,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0014990234375,"[382, 343, 464, 441]",1.1927710843373494,0.1296875,0.1546875,360.0,0.05953512004025102,2,0.5390879478827362,0.5390879478827362,165,4.3172326184744065,0.5863192182410424
329,1,1,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.00310791015625,"[365, 97, 408, 314]",4.954545454545454,0.06875,0.340625,617.0,0.04202115057718827,2,0.7077769049489395,0.7077769049489395,273,6.500295423075903,0.4846818538884525
334,1,2,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0007080078125,"[166, 339, 353, 385]",4.0,0.29375,0.0734375,183.0,0.10881923850112454,8,0.4482758620689655,0.4482758620689655,117,6.5817220804576815,0.6310344827586207
334,1,2,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.0029052734375,"[53, 295, 299, 353]",4.186440677966102,0.3859375,0.0921875,617.0,0.039281358355737664,5,0.6579831932773109,0.6579831932773109,296,12.245878492969377,0.5184873949579832
337,1,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0030517578125,"[380, 288, 500, 517]",1.9008264462809918,0.1890625,0.359375,704.0,0.03169381793152151,2,0.9992,0.9992,304,10.324258073831873,0.5632
339,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00353271484375,"[242, 220, 431, 293]",2.5675675675675675,0.296875,0.115625,1001.0,0.01814722568039126,12,0.7733241188666206,0.7733241188666206,562,2.693502682345197,0.6917760884588804
34,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00549072265625,"[132, 11, 354, 129]",1.8739495798319328,0.3484375,0.1859375,1445.0,0.013535167209058214,12,0.36727434415295684,0.36727434415295684,785,1.648781149245034,0.642507781236105
34,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00337158203125,"[474, 379, 629, 456]",2.0,0.24375,0.121875,827.0,0.02537420963057571,19,0.5691527878349022,0.5691527878349022,429,2.1272383873310545,0.5988414192614048
341,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0089404296875,"[166, 381, 406, 480]",2.41,0.3765625,0.15625,1421.0,0.02278977555912508,2,0.9989077007099946,0.9989077007099946,667,2.0659414293202527,0.3880393227744402
346,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00625732421875,"[243, 280, 472, 387]",2.1296296296296298,0.359375,0.16875,1502.0,0.014276396621904287,3,0.5294576667967226,0.5294576667967226,803,1.946538257825781,0.5860319937573156
394,1,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00196044921875,"[57, 485, 206, 558]",2.027027027027027,0.234375,0.115625,431.0,0.05432138933000154,2,0.6376089663760897,0.6376089663760897,179,13.668455420003722,0.5367372353673724
394,1,1,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.00390380859375,"[217, 70, 381, 244]",1.0606060606060606,0.2578125,0.2734375,683.0,0.04307417026416554,2,0.9355847404627893,0.9355847404627893,280,13.305060265774467,0.4271419637273296
394,1,2,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00203369140625,"[226, 73, 255, 201]",4.3,0.046875,0.2015625,351.0,0.08496511166111631,2,0.9267707082833133,0.9267707082833133,154,7.981535628296987,0.42136854741896757
394,1,2,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.0022216796875,"[334, 69, 417, 159]",1.0833333333333333,0.13125,0.1421875,360.0,0.08823608996193555,2,0.878021978021978,0.878021978021978,157,6.624530824606174,0.3956043956043956
396,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00370849609375,"[31, 174, 269, 269]",2.4895833333333335,0.3734375,0.15,1108.0,0.015548486363705039,14,0.5055957867017775,0.5055957867017775,681,2.3426063263077546,0.7294272547728768
399,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00757080078125,"[119, 11, 414, 140]",2.276923076923077,0.4625,0.203125,1814.0,0.011842327430996632,13,0.6752660432118671,0.6752660432118671,947,2.0911272908788976,0.5849725894872622
404,1,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0052978515625,"[18, 415, 250, 582]",1.3869047619047619,0.3640625,0.2625,1364.0,0.014656857221493303,42,0.4078341013824885,0.4078341013824885,770,1.2943426030656024,0.6285714285714286
407,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00640869140625,"[274, 209, 503, 311]",2.233009708737864,0.359375,0.1609375,1388.0,0.017122226568763978,6,0.8377142857142857,0.8377142857142857,726,2.066942012935189,0.5287619047619048
407,1,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00333251953125,"[50, 383, 195, 470]",1.6590909090909092,0.228125,0.1375,942.0,0.01933039416586685,10,0.5758241758241758,0.5758241758241758,472,1.3749773841301451,0.6901098901098901
413,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.01103271484375,"[337, 247, 611, 350]",2.644230769230769,0.4296875,0.1625,1637.0,0.021191165658789656,2,0.9997787121044479,0.9997787121044479,835,2.519689273999081,0.36224828501880946
417,1,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00268798828125,"[255, 71, 380, 172]",1.2352941176470589,0.196875,0.159375,798.0,0.021726581564200993,15,0.4032697547683924,0.4032697547683924,449,1.4097178079744135,0.7247956403269755
419,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00382080078125,"[99, 78, 223, 171]",1.3297872340425532,0.1953125,0.146875,876.0,0.025628075430391493,16,0.5865814696485623,0.5865814696485623,419,1.5163805911829469,0.5597444089456869
419,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00559326171875,"[31, 215, 228, 356]",1.3943661971830985,0.309375,0.221875,1368.0,0.01538376929947295,9,0.42645133129637713,0.42645133129637713,706,1.3750285724512004,0.5971191619380183
419,1,0,D_boundary_evolution,3,D_COMPONENT_COUNT,0.00611083984375,"[361, 437, 548, 513]",2.4415584415584415,0.29375,0.1203125,1025.0,0.029938013703977164,4,0.9964043148222134,0.9964043148222134,572,2.0192188162008775,0.40950858969236914
419,1,0,D_boundary_evolution,4,D_COMPONENT_COUNT,0.00853759765625,"[441, 186, 639, 281]",2.0729166666666665,0.3109375,0.15,1205.0,0.03026435360163498,2,0.9982842436374035,0.9982842436374035,586,2.020719266791729,0.34458106948813266
424,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0095263671875,"[124, 405, 372, 527]",2.024390243902439,0.3890625,0.1921875,1822.0,0.014770676406919902,2,0.9997437211686314,0.9997437211686314,937,2.0735312509770107,0.46694003075345974
434,1,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00687255859375,"[28, 269, 280, 405]",1.8467153284671534,0.3953125,0.2140625,1794.0,0.010991156350295943,2,0.5698046181172292,0.5698046181172292,899,1.9317234278504978,0.6373001776198934
434,1,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00666015625,"[160, 426, 317, 564]",1.1366906474820144,0.246875,0.2171875,1250.0,0.021939877783021963,9,0.8401759530791789,0.8401759530791789,633,1.0937261184173328,0.45821114369501464
434,1,0,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00275146484375,"[297, 325, 419, 432]",1.1388888888888888,0.1921875,0.16875,831.0,0.02050839778438514,14,0.35048802129547474,0.35048802129547474,416,1.063886032362701,0.7373558118899733
